,Imdb_Id,Title,Plot,Type_x_x,Rated,Year,Released_At,Added_At,Runtime_x,Genre,Director_x,Writer,Actors,Language_x,Country_x,Awards,Metascore,Imdb_Rating,Imdb_Votes,Show_Id,Type_y_x,Director_y,Cast,Country_y,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,ID_x,Year_x,Age_x,IMDb_x,Rotten Tomatoes_x,Type_x_y,Directors,Genres,Country,Language_y,Runtime_y,ID_y,Year_y,Age_y,IMDb_y,Rotten Tomatoes_y,Type_y_y
323,tt1455430,Easter Island Underworld,,episode,,2009,09 Jun 2009,"November 12, 2019",120 min,Documentary,Geoffrey Luck,"Geoffrey Luck, Robert Zakin",Peter Coyote,,,,,7.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,tt0365149,Eddie's Million Dollar Cook-Off,"Eddie loves baseball. His dad's the coach, his best friends are his teammates. But will he strike out with them all if he trades his glove for an oven mitt.",movie,TV-G,2003,18 Jul 2003,"November 12, 2019",110 min,"Comedy, Family, Sport",Paul Hoen,"Jack Jason (story), Rick Bitzelberger (story), Dan Berendsen (story), Dan Berendsen (teleplay)","Taylor Ball, Orlando Brown, Reiley McClendon, Mark L. Taylor",English,USA,,,6.0,"2,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,tt0397313,Eight Below,Brutal cold forces two Antarctic explorers to leave their team of sled dogs behind as they fend for their survival.,movie,PG,2006,17 Feb 2006,"November 12, 2019",120 min,"Adventure, Drama, Family",Frank Marshall,"David DiGilio (screenplay), Toshirô Ishidô (film Nankyoku Monogatari), Koreyoshi Kurahara (film Nankyoku Monogatari), Tatsuo Nogami (film Nankyoku Monogatari), Susumu Saji (film Nankyoku Monogatari)","Paul Walker, Bruce Greenwood, Moon Bloodgood, Wendy Crewson",English,USA,2 wins & 2 nominations.,64.0,7.3,"58,850",s802,Movie,Frank Marshall,"Paul Walker, Bruce Greenwood, Moon Bloodgood, Wendy Crewson, Gerard Plunkett, August Schellenberg",United States,"November 12, 2019",2006.0,PG,122 min,"Action-Adventure, Animals & Nature, Drama",An Antarctic storm threatens eight sled dogs alone in the wilderness.,8802.0,2006.0,7+,7.3/10,70/100,0.0,Frank Marshall,"Adventure,Drama,Family","United States,Canada,Antarctica",English,120.0,,,,,,
326,tt4549142,Elena of Avalor,"Princess Elena has saved her magical kingdom, Avalor, from an evil sorceress and must learn to rule as its crown princess. Elena's adventures will lead her to understand that her new role requires thoughtfulness, resilience and compassion.",series,TV-Y,2016–,22 Jul 2016,"November 12, 2019",24 min,"Animation, Action, Adventure, Family, Fantasy, Musical",,Craig Gerber,"Aimee Carrero, Jillian Rose Reed, Joseph Haro, Jorge Diaz",English,USA,Nominated for 1 Primetime Emmy. Another 7 wins & 17 nominations.,,6.4,998,s230,TV Show,,"Aimee Carrero, Jenna Ortega, Keith Ferguson, Jillian Reed, Carlos Alazraqui, Mikey Kelley",United States,"January 15, 2021",2015.0,TV-Y7,3 Seasons,"Action-Adventure, Animation, Fantasy",Elena of Avalor must learn to rule!,,,,,,,,,,,,5526.0,2016.0,all,6.4/10,51/100,1.0
327,tt12036052,Elephant,Documentary follows an African elephant named Shani and her son Joao as their heard make an epic journey across the Kalashnikov Desert.,movie,,2020,03 Apr 2020,"April 3, 2020",,"Documentary, Adventure, Biography, Family","Mark Linfield, Vanessa Berlowitz(co-director)",,Meghan Markle,English,,,63.0,4.7,61,s502,Movie,Mark Linfield,"Meghan,  The Duchess of Sussex",United States,"April 3, 2020",2020.0,G,89 min,"Animals & Nature, Documentary, Family",African elephant Shani and her spirited son Jomo make the epic journey of their ancestors.,9157.0,2020.0,all,7.2/10,54/100,0.0,Gus Van Sant,"Crime,Drama,Thriller",United States,"English,German",81.0,,,,,,
328,tt0027569,Elmer Elephant,"The other children at a birthday party mock Elmer Elephant for his big nose, but it proves useful when he needs to save the birthday girl from a fire in her tree house.",movie,Approved,1936,28 Mar 1936,"April 3, 2020",9 min,"Family, Animation, Short, Comedy",Wilfred Jackson,,"Pinto Colvig, Bernice Hansen, Clarence Nash",English,USA,,,7.0,991,s503,Movie,Wilfred Jaxon,"Jeanie Roberts, Pinto Colvig, Hal Rees, Leone Ledoux, Carlisle Tupper, Gay Seabrook",United States,"April 3, 2020",1936.0,TV-G,8 min,"Animation, Family",An elephant is ashamed of his trunk until he saves his friend with it. See details for advisory.,9226.0,1936.0,all,6.9/10,51/100,0.0,Wilfred Jackson,"Animation,Short,Comedy,Family,Romance",United States,English,9.0,,,,,,
329,tt0058056,Emil and the Detectives,Emil goes to Berlin to see his grandmother with a large amount of money and is offered sweets by a strange man that make him sleep. He wakes up at his stop with no money. It is up to him and a group of children to save the day.,movie,PG,1964,18 Dec 1964,"November 12, 2019",99 min,"Comedy, Family, Drama, Crime",Peter Tewksbury,"AJ Carothers, Erich Kästner (novel)","Walter Slezak, Bryan Russell, Roger Mobley, Heinz Schubert",English,USA,,,6.2,390,s804,Movie,Peter Tewksbury,"Walter Slezak, Roger Mobley, Heinz Schubert, Peter Ehrlich, Cindy Cassell, Elsa Wagner",United States,"November 12, 2019",1964.0,TV-PG,98 min,"Action-Adventure, Crime, Family","When a young boy's money is stolen, the search is on for the thief.",9338.0,1964.0,7+,6.2/10,47/100,0.0,Peter Tewksbury,"Comedy,Crime,Drama,Family",United States,English,99.0,,,,,,
330,tt0416716,Empire of Dreams: The Story of the 'Star Wars' Trilogy,"An in-depth making of documentary about the original Star Wars trilogy, covering the productions of the three films and their impact on popular culture.",movie,,2004,20 Sep 2004,"November 12, 2019",151 min,"Documentary, History, Sci-Fi","Edith Becker, Kevin Burns",Ed Singer,"Robert Clotworthy, Walter Cronkite, George Lucas, Steven Spielberg",English,USA,Nominated for 1 Primetime Emmy. Another 1 win.,,8.3,"3,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,tt7759016,Encore!,"Executive producer Kristen Bell, who also appears, reunites the cast of a high school musical and asks them to perform it again years later. Each former student reprises their role from ...",series,TV-PG,2019–,12 Nov 2019,"November 12, 2019",,"Musical, Reality-TV",,,"Kristen Bell, Matt Fowler, Adam Wachter",English,USA,,,7.2,235,s806,TV Show,,"Kristen Bell, Roger Love, Susan Egan, Ali Stroker, Stephen Schwartz",United States,"November 12, 2019",2019.0,TV-14,1 Season,"Music, Reality",Kristen Bell reunites former high school classmates to re-stage musicals they performed in the past.,,,,,,,,,,,,5479.0,2019.0,7+,7.7/10,56/100,1.0
332,tt0072951,Escape to Witch Mountain,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?,movie,G,1975,21 Mar 1975,"November 12, 2019",97 min,"Adventure, Family, Fantasy, Mystery, Sci-Fi",John Hough,"Robert Malcolm Young (screenplay by), Alexander Key (based on the book by)","Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards",English,USA,,60.0,6.4,"8,810",s807,Movie,John Hough,"Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards, Ike Eisenmann, Walter Barnes",United States,"November 12, 2019",1975.0,G,98 min,"Action-Adventure, Family, Fantasy",Two orphans with supernatural powers discover their mysterious past.,8980.0,1975.0,all,6.4/10,61/100,0.0,John Hough,"Adventure,Family,Fantasy,Mystery,Sci-Fi",United States,English,97.0,,,,,,
333,tt0206511,Even Stevens,"The misadventures of the Stevens family of five in Sacramento, California.",series,TV-G,2000–2003,17 Jun 2000,"November 12, 2019",30 min,"Comedy, Family",,Matt Dearborn,"Shia LaBeouf, Christy Carlson Romano, Nick Spano, Tom Virtue",English,USA,6 wins & 20 nominations.,,7.6,"13,163",s808,TV Show,,"Shia LaBeouf, Christy Romano, Nick Spano, Tom Virtue, Donna Pescow",United States,"November 12, 2019",2000.0,TV-PG,3 Seasons,"Comedy, Coming of Age, Kids","Louis, a seventh-grade misfit, struggles to fit in at school and in his seemingly perfect family.",,,,,,,,,,,,5448.0,2000.0,all,7.6/10,60/100,1.0
334,tt10719984,Expedition Amelia,Deep-sea explorer Dr. Robert Ballard attempts to solve the mystery of Amelia Earhart's disappearance in an effort to end speculation about what actually happened to her.,movie,,2019,20 Oct 2019,"December 1, 2019",,,,Chad Cohen,"Robert Ballard, Fredrik T. Hiebert",,USA,,,6.9,10,s616,Movie,Chad Cohen,"Allison Janney, Bob Ballard, Fredrik Hiebert",United States,"December 1, 2019",2019.0,TV-PG,94 min,"Action-Adventure, Documentary, Historical",Dr. Robert Ballard plans an expedition to solve the mystery of Amelia Earhart’s disappearance.,9259.0,2019.0,,7.2/10,49/100,0.0,Chad Cohen,"Documentary,History",United States,,95.0,,,,,,
335,tt6279452,Expedition Mars,"Expedition Mars brings to life one of the greatest sagas of the Space Age, the epic adventures of Spirit and Opportunity, the rovers that saved NASA's Mars program after a string of failures in the 1990's.",movie,,2016,16 Nov 2016,"November 12, 2019",88 min,Documentary,,,"John Callas, Jake Matijevic, Steve Squyres",English,USA,,,8.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,tt6974848,Disney's Fairy Tale Weddings,"Viewers get a behind-the-scenes look at the magical weddings and one-of-a-kind engagements that take place at Disney Destinations around the globe, including Walt Disney World, Disneyland, ...",series,,2017–,11 Dec 2017,"November 12, 2019",63 min,Reality-TV,,"Jenny Daly, Simon Lythgoe, Ann Lewis Roberts","Stephen Boss, Allison Holker",English,USA,1 win.,,7.2,47,s770,Movie,Chris Wilson,"Ben Higgins, Lauren Bushnell",,"November 12, 2019",2017.0,TV-PG,64 min,"Family, Lifestyle, Reality",A look at the magical weddings at Disney Destinations.,,,,,,,,,,,,5618.0,2017.0,7+,6.8/10,42/100,1.0
337,tt0032455,Fantasia,A collection of animated interpretations of great works of Western classical music.,movie,G,1940,21 Jul 1941,"November 12, 2019",125 min,"Animation, Family, Fantasy, Music","James Algar, Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen","Joe Grant (story direction), Dick Huemer (story direction), Lee Blair (story development), Elmer Plummer (story development), Phil Dike (story development), Sylvia Moberly-Holland (story development), Norman Wright (story development), Albert Heath (story development), Bianca Majolie (story development), Graham Heid (story development), Perce Pearce (story development), Carl Fallberg (story development), William Martin (story development and research), Leo Thiele (story development and research), Robert Sterner (story development and research), John McLeish (story development and research), Otto Englander (story development), Webb Smith (story development), Erdman Penner (story development), Joseph Sabo (story development), Bill Peet (story development), Vernon Stallings (story development), Campbell Grant (story development), Arthur Heinemann (story development), Phil Dike (story development)","Deems Taylor, Leopold Stokowski, The Philadelphia Orchestra",English,USA,8 wins & 1 nomination.,96.0,7.8,"84,999",s810,Movie,"Samuel Armstrong, James Algar, Bill Roberts","Deems Taylor, Walt Disney, Leopold Stokowski",United States,"November 12, 2019",1940.0,G,126 min,"Animation, Family, Fantasy",Walt Disney's timeless masterpiece is an extravaganza of sight and sound. See details for advisory.,8729.0,1940.0,all,7.7/10,76/100,0.0,"James Algar,Samuel Armstrong,Ford Beebe Jr.,Norman Ferguson,David Hand,Jim Handley,T. Hee,Wilfred Jackson,Hamilton Luske,Bill Roberts,Paul Satterfield,Ben Sharpsteen","Animation,Family,Fantasy,Music,Musical",United States,English,125.0,,,,,,
338,tt0120910,Fantasia 2000,An update of the original film with new interpretations of great works of classical music.,movie,G,1999,16 Jun 2000,"November 12, 2019",75 min,"Animation, Comedy, Family, Fantasy, Music","James Algar, Gaëtan Brizzi, Paul Brizzi, Hendel Butoy, Francis Glebas, Eric Goldberg, Don Hahn, Pixote Hunt","Eric Goldberg (story), Joe Grant (original concept), Perce Pearce (story development), Carl Fallberg (story development), Gaëtan Brizzi (story), Paul Brizzi (story), Don Hahn, David Reynolds, Irene Mecchi, Brenda Chapman (original concept), Elena Driskill (concept for ""Death & Re-birth of the Forest"")","Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler",English,USA,4 wins & 7 nominations.,59.0,7.2,"33,785",s811,Movie,"Pixote Hunt, Hendel Butoy, Eric Goldberg","Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler, James Jones, Penn Teller",United States,"November 12, 2019",2000.0,G,76 min,"Animation, Family, Fantasy",A modern update of the Disney classic with new music and animation.,8818.0,1999.0,all,7.2/10,69/100,0.0,"James Algar,Gaëtan Brizzi,Paul Brizzi,Hendel Butoy,Francis Glebas,Eric Goldberg,Don Hahn,Pixote Hunt","Animation,Comedy,Family,Fantasy,Music",United States,English,75.0,,,,,,
339,tt0187635,Fantastic Four: The Animated Series,The adventures of Marvel Comic's greatest superhero team.,series,,1994–1996,24 Sep 1994,"November 12, 2019",22 min,"Animation, Action, Sci-Fi",,"Stan Lee, Jack Kirby","Beau Weaver, Lori Alan, Chuck McCann, Quinton Flynn",English,USA,,,6.4,"2,886",,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,tt0830298,Fantastic Four: World's Greatest Heroes,The adventures of the Marvel Universe's premiere superhero family.,series,,2006–2010,,"November 12, 2019",30 min,"Animation, Action, Family, Sci-Fi",,,"Hiro Kanagawa, Lara Gilchrist, Christopher Jacot, Brian Dobson",English,USA,,,6.8,"1,921",s813,TV Show,,"Christopher Jacot, Hiro Kanagawa, Lara Gilchrist, Brian Dobson",United States,"November 12, 2019",2007.0,TV-Y7,1 Season,"Action-Adventure, Animation, Kids","Watch Mr. Fantastic, Invisible Woman, Human Torch, and Thing as they battle their greatest foes.",,,,,,,,,,,,5528.0,2006.0,7+,6.7/10,51/100,1.0
341,tt0030128,Ferdinand the Bull,"Little Ferdinand the bull is stung by a bumblebee when men come to pick a bull for a fight. When he gets in the arena, all he cares about are the flowers in the matador's hands.",movie,Approved,1938,25 Nov 1938,"November 12, 2019",8 min,"Animation, Short, Comedy, Family",Dick Rickard,"Munro Leaf (story), Robert Lawson (story)",Don Wilson,English,USA,,,7.2,"2,254",s814,Movie,Dick Rickard,,United States,"November 12, 2019",1938.0,TV-G,8 min,"Animation, Comedy, Family",Ferdinand only wants to stop and smell the flowers. See details for advisory.,9134.0,1938.0,,7.2/10,54/100,0.0,Dick Rickard,"Animation,Short,Comedy,Family",United States,English,8.0,,,,,,
342,tt2277860,Finding Dory,"Friendly but forgetful blue tang Dory begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.",movie,PG,2016,17 Jun 2016,"November 12, 2019",97 min,"Animation, Adventure, Comedy, Family","Andrew Stanton, Angus MacLane(co-director)","Andrew Stanton (original story by), Andrew Stanton (screenplay by), Victoria Strouse (screenplay by)","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson","English, Indonesian",USA,Nominated for 1 BAFTA Film Award. Another 17 wins & 45 nominations.,77.0,7.3,"227,414",s815,Movie,"Andrew Stanton, Angus MacLane","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson, Hayden Rolence, Ty Burrell",United States,"November 12, 2019",2016.0,PG,98 min,"Action-Adventure, Animation, Comedy",Dory sets off on a life-changing adventure to find her family.,8680.0,2016.0,7+,7.3/10,81/100,0.0,"Andrew Stanton,Angus MacLane","Animation,Adventure,Comedy,Family",United States,"English,Indonesian",97.0,,,,,,
343,tt0266543,Finding Nemo,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",movie,G,2003,30 May 2003,"November 12, 2019",100 min,"Animation, Adventure, Comedy, Family","Andrew Stanton, Lee Unkrich(co-director)","Andrew Stanton (original story by), Andrew Stanton (screenplay by), Bob Peterson (screenplay by), David Reynolds (screenplay by)","Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe",English,"USA, Australia",Won 1 Oscar. Another 49 wins & 62 nominations.,90.0,8.1,"911,647",s816,Movie,Andrew Stanton,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Brad Garrett, Allison Janney","United States, Australia","November 12, 2019",2003.0,G,103 min,"Action-Adventure, Animation, Comedy",Marlin makes an epic journey to bring Nemo home when he's taken by divers.,8630.0,2003.0,all,8.1/10,87/100,0.0,"Andrew Stanton,Lee Unkrich","Animation,Adventure,Comedy,Family",United States,English,100.0,,,,,,
344,tt0116311,First Kid,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector.",movie,PG,1996,30 Aug 1996,"November 12, 2019",101 min,"Family, Comedy",David Mickey Evans,Tim Kelleher,"Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield",English,USA,1 nomination.,48.0,5.2,"9,855",s817,Movie,David Evans,"Sinbad , Robert Guillaume, Timothy Busfield, Brock Pierce, James Naughton, Art Fleur",United States,"November 12, 2019",1996.0,PG,102 min,"Buddy, Comedy, Coming of Age",A wisecracking Secret Service agent is assigned to the President's son.,9100.0,1996.0,7+,5.3/10,56/100,0.0,David Mickey Evans,"Comedy,Family",United States,English,101.0,,,,,,
345,tt1725902,Fish Hooks,Three friends attend a school for fish submerged in a pet shop.,series,TV-G,2010–2014,28 Aug 2010,"April 3, 2020",22 min,"Animation, Adventure, Comedy, Family",,"Noah Jones, Alex Hirsch, William Reiss","Chelsea Kane, Justin Roiland, Kyle Massey",English,USA,2 wins & 1 nomination.,,4.6,"2,882",s504,TV Show,,"Chelsea Kane, Kyle Massey, Justin Roiland",United States,"April 3, 2020",2010.0,TV-G,3 Seasons,"Animation, Comedy, Coming of Age","Milo, Bea and Oscar are three BFFs, best fish friends.",,,,,,,,,,,,5530.0,2010.0,all,4.8/10,51/100,1.0
346,tt0091059,Flight of the Navigator,"In 1978, a boy travels 8 years into the future and has an adventure with an intelligent, wisecracking alien ship.",movie,PG,1986,01 Aug 1986,"November 12, 2019",90 min,"Adventure, Comedy, Family, Sci-Fi",Randal Kleiser,"Mark H. Baker (story), Michael Burton (screenplay), Phil Joanou (screenplay)","Joey Cramer, Paul Reubens, Cliff De Young, Veronica Cartwright",English,USA,4 nominations.,64.0,6.9,"42,322",s818,Movie,Randal Kleiser,"Joey Cramer, Veronica Cartwright, Cliff De Young, Sarah Parker, Matt Adler, Howard Hesseman",United States,"November 12, 2019",1986.0,PG,90 min,"Action-Adventure, Science Fiction",A boy mysteriously gains knowledge of the farthest reaches of the universe.,8808.0,1986.0,7+,6.9/10,70/100,0.0,Randal Kleiser,"Adventure,Comedy,Family,Sci-Fi",United States,English,90.0,,,,,,
